experiment_id,run_id,case_id,trial,status,passed,anomaly_flags,anomaly_count,rule,note
qwen3_30b_v2,3f0398ae-d237-4f23-83c6-263796a6ea1e,REF-6065,2,guardrail_stopped,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v2,73db226d-75ce-427b-8925-bebd235a84bb,REF-6065,3,guardrail_stopped,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,d3994ef8-1b42-439b-8504-ae9f7380e35d,REF-6002,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,09a5c35d-678a-4e1a-b4e7-67cd7084dcff,REF-6003,1,completed,True,HIGH_INPUT_TOKENS,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,4001e178-9856-4784-8ad6-936c45eae7c1,REF-6004,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,83b75fc1-4d73-4d6b-a71b-e172854886c3,REF-6005,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,831f372b-d206-46b9-9332-12e2ca466d3a,REF-6006,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,6fd354fb-04bb-4673-9da9-f90ba184fe53,REF-6007,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,6b45cd77-bb70-4fb1-aa14-1787db6738d3,REF-6008,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,8860a67c-74e7-45c0-b4b5-823dbbb9f752,REF-6015,1,completed,True,HIGH_COST,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,cca4ad0d-e33d-4c66-9d5b-0c86f200450d,REF-6016,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,26214e20-de3f-4f41-ae2c-a893ccc43504,REF-6017,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,1d102612-494a-40f5-bf3f-9d3c359cc7ab,REF-6018,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,08650da1-d435-45c1-89e4-c3227d7a55d7,REF-6019,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,b4cc6ea7-5e0f-4e83-8852-251ee5d92952,REF-6020,1,completed,True,HIGH_INPUT_TOKENS;HIGH_COST,2,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,3f9a0631-558c-4acc-949c-23e5bdc2b48c,REF-6022,1,completed,True,HIGH_INPUT_TOKENS;HIGH_COST,2,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,540cfa08-d257-4008-b15c-e11019c39f24,REF-6028,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,5ec311ee-1800-42c5-92d1-9df6ff75f48f,REF-6029,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,2a1e3541-e0d6-4652-ab27-77ec74cdbfa5,REF-6030,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,ec1489c4-9afa-4324-bda6-e60fd5d0b985,REF-6031,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,2a83de17-bf89-451d-aa9c-6f33e0760852,REF-6032,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,fba0b771-7844-4e9b-a021-5479428c37d6,REF-6033,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,0dcffca0-e43f-4d40-bc9f-0c7c3090bf20,REF-6035,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,9ccec75f-4e44-48ab-928d-145759db3a0e,REF-6040,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,ffb9ae13-210f-400f-9fe8-335af3eb831b,REF-6041,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,7fe58f45-a17c-44ae-8378-083b967dc52f,REF-6042,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,31d27239-7718-4e47-a086-cbe0b6486757,REF-6043,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,c7eac3b0-16ac-4de2-89db-8c9b1f9483e2,REF-6044,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,3ddbb022-2767-45ce-ba9b-c2fa5980a003,REF-6045,1,completed,False,HIGH_OUTPUT_TOKENS,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,b34b90c9-09a6-4942-9e42-52e5e361ea2a,REF-6046,1,completed,False,HIGH_OUTPUT_TOKENS,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,eba01afe-22eb-49cc-910a-2515d7df3490,REF-6050,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,d49d0847-97b3-4942-95a8-1a650d0dec89,REF-6051,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,a792fa31-7abb-499c-b720-cf57caf2209f,REF-6052,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,0aa73479-f985-4539-b773-677c1aa02fca,REF-6053,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,b0875be8-84aa-4e0a-9925-c2500079b9c7,REF-6054,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,720cac1d-4328-48a1-ad52-cdf338335b57,REF-6055,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,6e3e23da-2b04-4047-8668-f4ed3e7c52f8,REF-6060,1,guardrail_stopped,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,b263ee37-bc1e-4840-bbca-2b504b558c6a,REF-6060,2,guardrail_stopped,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,e7e1bf03-0954-4aed-aa79-c1dcd15b0f31,REF-6060,3,guardrail_stopped,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,dfc067a4-67d3-4d93-bd6a-109b3e4101f5,REF-6061,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,69681002-ca63-4582-bd8b-c8927cfbe815,REF-6061,2,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,d8f71532-f98c-487b-9528-5988d9610c72,REF-6061,3,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,564c030b-ebb7-40c0-99cd-a0876599791a,REF-6062,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,134d202c-61f6-4688-a671-974d218e3814,REF-6062,2,guardrail_stopped,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,239e805e-3223-4675-b57f-16a684309be0,REF-6062,3,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,eb96be36-33c2-46fa-868a-f333c7e640fd,REF-6063,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,3e32c0dc-6b89-4b0d-9317-68c657253a05,REF-6063,2,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,99b310a8-9a13-41c1-bb15-91be55aa4483,REF-6063,3,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,c5a2b9b7-d552-4a19-8dbd-e72efd4f43e5,REF-6064,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,c952ee90-aaa4-49a7-9761-64a947292318,REF-6064,2,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,d4f4c476-bfe8-478b-83a1-385acff7e2c4,REF-6064,3,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,7c70791a-0f52-4881-97f1-e6a0db802507,REF-6065,1,guardrail_stopped,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,0454fbeb-eac8-4ac8-93e2-25c8c04dae88,REF-6065,2,guardrail_stopped,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
mistral_small_3_2_v2,7e53e09d-22fb-4e4a-ae7c-f9d1feccad74,REF-6065,3,guardrail_stopped,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,91cf0bac-52a9-4683-96ed-d0fcde6b1f60,REF-6002,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,d6c4bf2d-9da8-4aee-9cc5-ac8e3bbac0bd,REF-6003,1,completed,True,HIGH_INPUT_TOKENS,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,3a732ea1-c8df-4aaf-8328-37980226cced,REF-6004,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,6ae76947-18c1-4af2-ac00-a869468ead59,REF-6005,1,completed,True,HIGH_COST,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,b85d5c1c-7773-43a7-be28-8f99e52e6a55,REF-6006,1,completed,True,HIGH_OUTPUT_TOKENS,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,e2fec8d4-c84d-405d-9222-3b4282094e98,REF-6007,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,23b49fbe-7fc9-4357-b9c3-a936c9199f27,REF-6008,1,completed,True,HIGH_COST,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,b9d448c2-9d71-45b1-9d9e-a92f669047a4,REF-6015,1,completed,True,HIGH_INPUT_TOKENS;HIGH_OUTPUT_TOKENS,2,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,4b5b1e44-e3a5-4d7f-b07e-fb92c2c5b9c1,REF-6016,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,ac2dcc4e-9774-4f32-8b19-0a338ca46f58,REF-6017,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,b4dd77d2-61ef-4841-a75a-a28581b0f0cc,REF-6018,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,0d68def7-b2eb-405d-aea9-cb8663519b45,REF-6019,1,completed,True,HIGH_COST,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,136fb7ee-539c-4adc-8669-5583a4cf486f,REF-6020,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,ada658c4-9c1d-4eb5-8274-e3323188f1b4,REF-6022,1,completed,True,HIGH_INPUT_TOKENS,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,ac76b8c5-af05-4161-aa8a-20d0f66396dd,REF-6028,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,a77a5946-31a5-4a07-b88b-26e375a31f4d,REF-6029,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,fce5026f-b718-4864-8370-c841b9b50581,REF-6030,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,7881e845-762c-47e3-aa97-acb24161856e,REF-6031,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,709c7d91-6b4b-4ae8-bbdc-19c391b3a269,REF-6032,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,83e2d22b-e830-4f85-9dc1-d6959a08bb3f,REF-6033,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,aab33bb7-96a3-4ebe-85e2-8f2c410a7bd6,REF-6035,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,e846c748-3ae2-47ab-a112-2a644bc1cc83,REF-6040,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,ee088949-5208-41de-b122-44723f0dbe7b,REF-6041,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,3a7fa93d-4e3a-4958-900d-d61e05a4c1a2,REF-6042,1,completed,False,HIGH_OUTPUT_TOKENS,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,f25d7eed-9ab5-4cfc-85dd-069632a55b3e,REF-6043,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,5ae0b16b-7f88-412b-aa63-1134fe948700,REF-6044,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,dfc78fed-f6b3-4e2b-a3d0-cd8b5b4259c2,REF-6045,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,98c35d97-08c1-49b7-842e-319f82ef3152,REF-6046,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,eb136549-21e2-40dc-b5b2-549d38556a3e,REF-6050,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,78791e39-f204-4070-b9c3-b03f52aa7a77,REF-6051,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,ddba9ec9-039a-4b41-8e71-9e9598abdadd,REF-6052,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,14d5302d-aed5-4b96-a277-8818776f552d,REF-6053,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,e04997db-9367-471f-aebc-a80b2cdecd16,REF-6054,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,74bb511b-6d52-45c2-a8ca-6be1f795c67e,REF-6055,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,26bfe737-61d0-4746-b85a-309400914149,REF-6060,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,e64f8360-472d-4226-af04-ed27e816a3e3,REF-6060,2,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,c2207531-7043-45a6-a3f2-e360cd06e716,REF-6060,3,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,734e20d2-5aea-496c-8062-e89ffa271fb5,REF-6061,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,5cfe3dc9-adf4-489a-8305-f0d73b3120bd,REF-6061,2,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,d47844d4-2880-4d9d-b3c6-54bab2a2c219,REF-6061,3,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,37d65ffc-c89b-484a-8cce-fcddae4d071a,REF-6062,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,6920b309-0a23-42e1-94cb-74483f162094,REF-6062,2,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,661afd3f-7efe-43f3-a022-d522cecfd20b,REF-6062,3,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,3215de37-991b-4a95-96f3-4d165b758b5e,REF-6063,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,f89b5342-cdee-40d7-b445-ea1e22e88ffe,REF-6063,2,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,5a5aad50-e45a-40f5-91c6-9d2358431df1,REF-6063,3,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,23cd0deb-d58f-4717-9a08-6914969ae341,REF-6064,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,ebe67700-555e-41b4-876e-9df750c4b8f2,REF-6064,2,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,f558ce21-309a-4163-aa8b-3f290bccb4f5,REF-6064,3,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,834afc0d-6665-45af-a966-41a2ac20954e,REF-6065,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
gemini2_5_flash_v2,14ab45ac-f213-4c71-88b5-66a209bf205f,REF-6065,2,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
